﻿Daily Discharge (m3/s) (PARAM = 1) and Daily Water Level (m) (PARAM = 2)
 ID,PARAM,TYPE,YEAR,DD,Jan,SYM,Feb,SYM,Mar,SYM,Apr,SYM,May,SYM,Jun,SYM,Jul,SYM,Aug,SYM,Sep,SYM,Oct,SYM,Nov,SYM,Dec,SYM
07AA001,1,1,2018,30,1.23,B,,,0.753,B,7.95,B,36.5,,18.4,,11.5,,15.1,,6.20,,3.54,,1.81,B,1.46,B
07AA001,1,1,2018,31,1.27,B,,,0.668,B,,,30.0,,,,11.8,,14.8,,,,3.45,,,,1.44,B
07AA001,1,1,2019,01,1.45,B,1.15,B,0.860,B,1.47,B,1.90,,64.3,,39.6,,19.5,,9.46,,9.45,,3.99,B,2.27,B
07AA001,1,1,2019,02,1.47,B,1.07,B,0.863,B,1.50,B,1.93,,69.3,,50.0,,18.2,,10.7,,9.08,,4.07,B,2.41,B
07AA001,1,1,2019,03,1.47,B,1.00,B,0.865,B,1.53,B,1.96,,79.4,,39.0,,21.1,,9.30,,9.03,,4.20,B,2.52,B
07AA001,1,1,2019,04,1.45,B,0.946,B,0.868,B,1.56,B,2.05,,66.2,,38.8,,18.9,,8.47,,8.51,,4.05,B,2.57,B
07AA001,1,1,2019,05,1.41,B,0.904,B,0.871,B,1.58,B,2.07,,42.0,,35.1,,16.6,,8.40,,7.97,,3.79,B,2.59,B
07AA001,1,1,2019,06,1.37,B,0.876,B,0.874,B,1.67,B,2.20,,33.9,,32.2,,16.9,,7.73,,7.52,,3.62,B,2.58,B
07AA001,1,1,2019,07,1.34,B,0.861,B,0.876,B,1.70,B,2.51,,29.7,,33.7,,19.1,,7.44,,7.35,B,3.66,B,2.57,B
07AA001,1,1,2019,08,1.34,B,0.854,B,0.879,B,1.67,B,3.02,,24.8,,33.7,,16.9,,12.1,,7.57,B,3.75,B,2.54,B
07AA001,1,1,2019,09,1.42,B,0.853,B,0.881,B,1.67,B,3.91,,22.3,,31.7,,15.5,,13.3,,5.74,B,3.67,B,2.50,B
07AA001,1,1,2019,10,1.48,B,0.853,B,0.883,B,1.71,,5.71,,22.7,,33.9,,15.3,,11.9,,6.43,B,3.45,B,2.45,B
07AA001,1,1,2019,11,1.48,B,0.853,B,0.885,B,1.69,,8.68,,27.5,,38.9,,14.4,,10.1,,6.89,B,3.24,B,2.40,B
07AA001,1,1,2019,12,1.46,B,0.854,B,0.887,B,1.65,,17.7,,31.8,,34.0,,20.8,,9.19,,6.48,,3.17,B,2.34,B
07AA001,1,1,2019,13,1.45,B,0.854,B,0.889,B,1.63,,23.5,,43.7,,31.8,,20.6,,10.2,,6.36,,3.21,B,2.28,B
07AA001,1,1,2019,14,1.42,B,0.855,B,0.892,B,1.64,,23.7,,48.4,,30.4,,17.1,,11.4,,5.96,,3.31,B,2.23,B
07AA001,1,1,2019,15,1.40,B,0.855,B,0.895,B,1.56,,23.5,,40.3,,29.2,,15.2,,15.5,,5.74,,3.41,B,2.18,B
07AA001,1,1,2019,16,1.38,B,0.855,B,0.899,B,1.51,,25.4,,35.3,,26.5,,17.3,,21.4,,5.70,,3.46,B,2.14,B
07AA001,1,1,2019,17,1.37,B,0.855,B,0.901,B,1.52,,25.8,,33.7,,24.9,,15.6,,16.1,,6.06,,3.47,B,2.11,B
07AA001,1,1,2019,18,1.36,B,0.855,B,0.900,B,1.61,,27.6,,39.5,,34.3,,14.9,,14.2,,5.95,,3.44,B,2.09,B
07AA001,1,1,2019,19,1.35,B,0.854,B,0.906,B,1.94,,35.0,,40.7,,31.6,,29.0,,13.1,,5.59,,3.37,B,2.06,B
07AA001,1,1,2019,20,1.35,B,0.854,B,0.911,B,2.18,,35.4,,36.2,,30.4,,21.0,,12.1,,5.21,,3.25,B,2.03,B
07AA001,1,1,2019,21,1.35,B,0.854,B,0.929,B,2.10,,33.4,,36.3,,26.3,,17.7,,11.1,,5.31,,3.08,B,1.99,B
07AA001,1,1,2019,22,1.35,B,0.853,B,0.953,B,2.15,,31.2,,34.0,,24.3,,16.5,,10.3,,5.08,,2.86,B,1.95,B
07AA001,1,1,2019,23,1.36,B,0.853,B,0.988,B,2.23,,32.9,,42.5,,23.3,,14.5,,13.2,,4.93,,2.56,B,1.91,B
07AA001,1,1,2019,24,1.37,B,0.853,B,1.04,B,2.42,,36.3,,36.3,,28.5,,14.0,,20.5,,4.86,,2.23,B,1.88,B
07AA001,1,1,2019,25,1.37,B,0.854,B,1.10,B,2.25,,33.2,,35.4,,29.5,,14.1,,17.8,,5.05,B,1.95,B,1.84,B
07AA001,1,1,2019,26,1.38,B,0.855,B,1.14,B,2.24,,33.8,,36.3,,23.7,,12.5,,15.7,,5.26,B,1.77,B,1.82,B
07AA001,1,1,2019,27,1.37,B,0.856,B,1.21,B,2.19,,39.1,,34.6,,23.9,,11.0,,14.0,,4.63,B,1.73,B,1.80,B
07AA001,1,1,2019,28,1.36,B,0.858,B,1.26,B,1.97,,44.4,,48.7,,25.0,,11.4,,11.9,,4.13,B,1.81,B,1.79,B
07AA001,1,1,2019,29,1.33,B,,,1.24,B,1.93,,53.4,,53.6,,20.8,,10.2,,10.7,,3.50,B,1.94,B,1.79,B
07AA001,1,1,2019,30,1.29,B,,,1.30,B,1.93,,58.6,,43.9,,19.6,,9.46,,9.76,,3.35,B,2.10,B,1.78,B
07AA001,1,1,2019,31,1.22,B,,,1.42,B,,,61.8,,,,22.5,,9.12,,,,4.33,B,,,1.78,B
07AA001,1,1,2020,01,1.77,B,1.08,B,0.747,B,0.795,B,5.09,,55.3,,65.5,,25.6,,6.68,,6.41,,4.34,B,2.79,B
07AA001,1,1,2020,02,1.76,B,1.05,B,0.742,B,0.786,B,5.65,,43.3,,87.0,,25.0,,8.64,,6.14,,4.09,B,2.17,B
07AA001,1,1,2020,03,1.74,B,1.02,B,0.740,B,0.950,B,6.28,,37.9,,73.4,,24.4,,8.82,,5.80,,4.11,B,2.56,B
07AA001,1,1,2020,04,1.71,B,0.992,B,0.738,B,0.869,B,6.15,,30.9,,54.2,,22.7,,7.73,,5.78,,4.40,B,3.01,B
07AA001,1,1,2020,05,1.68,B,0.966,B,0.737,B,0.862,B,5.84,,28.2,,47.0,,19.9,,7.39,,6.22,,4.68,B,2.94,B
07AA001,1,1,2020,06,1.63,B,0.946,B,0.737,B,0.883,B,5.88,,31.1,,44.6,,18.6,,8.10,,7.49,,4.37,B,2.86,B
07AA001,1,1,2020,07,1.58,B,0.931,B,0.737,B,0.904,B,6.89,,33.6,,45.8,,18.3,,11.4,,7.31,,3.94,B,2.97,B
07AA001,1,1,2020,08,1.52,B,0.917,B,0.737,B,0.788,B,8.51,,30.2,,43.8,,16.7,,8.79,,8.36,,3.63,B,3.00,B
07AA001,1,1,2020,09,1.46,B,0.904,B,0.736,B,0.915,B,8.90,,28.8,,42.0,,15.6,,7.65,,15.3,,3.60,B,2.83,B
07AA001,1,1,2020,10,1.40,B,0.892,B,0.736,B,0.965,B,8.95,,28.2,,38.9,,12.8,,7.16,,19.4,,3.66,B,2.47,B
07AA001,1,1,2020,11,1.35,B,0.881,B,0.735,B,0.962,B,8.28,,34.7,,36.3,,11.9,,6.92,,19.6,,3.45,B,2.17,B
07AA001,1,1,2020,12,1.30,B,0.870,B,0.735,B,0.946,B,8.28,,41.9,,38.1,,15.4,,6.67,,14.1,,3.05,B,1.87,B
07AA001,1,1,2020,13,1.25,B,0.860,B,0.734,B,1.00,B,8.37,,71.2,,35.3,,14.1,,6.31,,11.3,,3.28,B,2.11,B
07AA001,1,1,2020,14,1.21,B,0.852,B,0.734,B,1.08,B,9.47,,82.3,,30.4,,11.8,,6.04,,10.1,,3.49,B,2.48,B
07AA001,1,1,2020,15,1.19,B,0.844,B,0.737,B,1.11,B,11.5,,74.6,,30.1,,11.3,,6.10,,8.98,,3.54,B,2.73,B
07AA001,1,1,2020,16,1.18,B,0.836,B,0.741,B,1.14,B,14.4,,52.4,,36.1,,11.4,,5.89,,8.52,,3.54,B,2.76,B
07AA001,1,1,2020,17,1.17,B,0.828,B,0.744,B,1.27,B,17.7,,44.7,,40.7,,12.1,,5.72,,7.69,B,3.51,B,2.72,B
07AA001,1,1,2020,18,1.17,B,0.820,B,0.748,B,1.43,B,20.2,,42.0,,36.3,,13.2,,5.55,,6.58,B,3.46,B,2.66,B
07AA001,1,1,2020,19,1.17,B,0.813,B,0.752,B,1.79,B,23.3,,50.9,,33.3,,12.3,,5.39,,6.18,B,3.38,B,2.62,B
07AA001,1,1,2020,20,1.18,B,0.806,B,0.757,B,2.08,B,26.2,,57.2,,32.1,,11.2,,5.83,,5.91,B,3.28,B,2.57,B
07AA001,1,1,2020,21,1.18,B,0.800,B,0.762,B,2.49,B,31.3,,64.7,,30.8,,10.7,,5.63,,4.98,B,3.27,B,2.47,B
07AA001,1,1,2020,22,1.18,B,0.794,B,0.767,B,2.63,B,32.3,,66.8,,33.9,,13.2,,6.12,,3.03,B,3.23,B,2.26,B
07AA001,1,1,2020,23,1.18,B,0.787,B,0.773,B,2.77,B,26.4,,70.5,,35.3,,11.1,,5.81,,3.04,B,3.25,B,2.08,B
07AA001,1,1,2020,24,1.18,B,0.781,B,0.779,B,2.70,B,26.2,,100,,43.9,,9.94,,8.97,,2.96,B,3.26,B,2.13,B
07AA001,1,1,2020,25,1.17,B,0.775,B,0.786,B,2.96,B,27.3,,92.0,,37.3,,9.55,,9.44,,2.83,B,3.23,B,2.21,B
07AA001,1,1,2020,26,1.17,B,0.769,B,0.793,B,3.08,B,33.4,,80.0,,30.7,,8.47,,7.98,,4.15,B,3.21,B,2.26,B
07AA001,1,1,2020,27,1.16,B,0.763,B,0.800,B,2.98,,31.1,,83.5,,28.6,,7.96,,6.99,,4.63,B,3.17,B,2.28,B
07AA001,1,1,2020,28,1.15,B,0.758,B,0.807,B,2.94,,26.9,,68.4,,29.4,,7.40,,6.16,,4.57,B,2.92,B,2.27,B
07AA001,1,1,2020,29,1.13,B,0.753,B,0.829,B,3.04,,26.3,,52.7,,29.3,,8.23,,6.28,,4.36,B,2.27,B,2.25,B
07AA001,1,1,2020,30,1.12,B,,,0.853,B,4.09,,34.4,,46.6,,27.6,,7.48,,6.77,,4.51,B,3.07,B,2.20,B
07AA001,1,1,2020,31,1.10,B,,,0.847,B,,,52.5,,,,25.8,,6.86,,,,4.72,B,,,2.19,B
07AA001,1,1,2021,01,2.21,B,1.51,B,1.29,B,1.13,B,6.91,,65.3,,50.2,,8.44,,18.2,,18.3,,3.62,B,2.74,B
07AA001,1,1,2021,02,2.21,B,1.49,B,1.29,B,1.12,B,7.04,,83.9,,54.1,,8.89,,15.3,,14.2,,3.82,B,2.61,B
07AA001,1,1,2021,03,2.17,B,1.47,B,1.28,B,1.13,B,6.33,,94.2,,41.9,,9.27,,13.1,,13.8,,4.14,B,2.27,B
07AA001,1,1,2021,04,2.12,B,1.45,B,1.28,B,1.19,B,5.63,,92.4,,33.4,,8.62,,11.5,,13.4,,4.23,B,2.35,B
07AA001,1,1,2021,05,2.05,B,1.42,B,1.25,B,1.21,B,5.19,,80.2,,31.8,,8.17,,11.4,,12.0,,4.20,B,2.70,B
07AA001,1,1,2021,06,1.97,B,1.40,B,1.25,B,1.32,B,5.54,,61.2,,33.2,,8.35,,13.3,,18.6,,4.05,B,2.89,B
07AA001,1,1,2021,07,1.87,B,1.38,B,1.23,B,1.41,,6.53,,45.6,,29.0,,8.71,,11.6,,14.4,,3.85,B,2.97,B
07AA001,1,1,2021,08,1.81,B,1.36,B,1.18,B,1.34,,7.25,,40.8,,26.3,,7.74,,10.4,,11.7,,3.63,B,2.95,B
07AA001,1,1,2021,09,1.88,B,1.34,B,1.06,B,1.31,,6.68,,37.7,,25.3,,7.12,,10.6,,10.6,,3.39,B,2.85,B
07AA001,1,1,2021,10,1.91,B,1.32,B,1.14,B,1.28,,6.62,,35.1,,24.4,,7.38,,12.6,,10.4,,3.17,B,2.76,B
07AA001,1,1,2021,11,1.90,B,1.31,B,0.979,B,1.18,,6.59,,32.3,,23.0,,7.45,,10.3,,9.53,,2.98,B,2.62,B
07AA001,1,1,2021,12,1.90,B,1.31,B,1.11,B,1.17,,7.13,,29.6,,20.5,,6.85,,11.0,,8.43,,2.96,B,2.51,B
07AA001,1,1,2021,13,1.86,B,1.30,B,1.09,B,1.18,,8.69,,30.5,,18.7,,6.64,,10.0,,8.41,,3.00,B,2.43,B
07AA001,1,1,2021,14,1.82,B,1.30,B,1.08,B,1.29,,10.7,,34.9,,17.6,,6.63,,8.72,,7.54,,3.02,B,2.36,B
07AA001,1,1,2021,15,1.79,B,1.30,B,1.09,B,1.44,,13.9,,49.8,,16.8,,6.91,,13.6,,7.56,,3.00,B,2.34,B
07AA001,1,1,2021,16,1.76,B,1.30,B,1.00,B,1.80,,20.9,,50.7,,15.9,,11.3,,10.7,,7.30,,2.96,B,2.33,B
07AA001,1,1,2021,17,1.74,B,1.30,B,0.980,B,2.24,,40.8,,42.4,,16.0,,9.13,,9.17,,10.7,,2.92,B,2.32,B
07AA001,1,1,2021,18,1.71,B,1.30,B,1.02,B,2.70,,59.3,,41.3,,14.6,,7.38,,13.4,,12.1,,2.86,B,2.29,B
07AA001,1,1,2021,19,1.69,B,1.30,B,1.10,B,2.66,,37.8,,40.5,,13.4,,6.85,,17.5,,9.52,,2.80,B,2.27,B
07AA001,1,1,2021,20,1.68,B,1.30,B,1.08,B,2.65,,27.4,,50.3,,12.8,,6.76,,13.0,,8.51,,2.87,B,2.24,B
07AA001,1,1,2021,21,1.67,B,1.30,B,1.01,B,2.79,,21.4,,50.7,,12.0,,6.16,,11.2,,8.13,,2.97,B,2.22,B
07AA001,1,1,2021,22,1.66,B,1.30,B,1.04,B,2.98,,19.5,,58.5,,11.2,,8.82,,14.9,,7.73,,3.02,B,2.20,B
07AA001,1,1,2021,23,1.65,B,1.30,B,1.02,B,2.86,,22.2,,63.5,,9.87,,11.7,,16.1,,7.99,,3.02,B,2.18,B
07AA001,1,1,2021,24,1.64,B,1.30,B,1.04,B,2.70,,31.9,,62.9,,9.18,,10.6,,12.9,,7.62,,3.02,B,2.17,B
07AA001,1,1,2021,25,1.62,B,1.29,B,1.04,B,2.59,,41.4,,58.6,,8.94,,8.48,,12.5,,7.36,,3.00,B,2.16,B
07AA001,1,1,2021,26,1.61,B,1.29,B,1.02,B,2.47,,40.8,,63.3,,9.37,,7.42,,13.5,,7.07,,2.98,B,2.14,B
07AA001,1,1,2021,27,1.59,B,1.29,B,1.04,B,2.49,,44.3,,64.0,,9.15,,6.94,,15.3,,6.76,,2.94,B,2.13,B
07AA001,1,1,2021,28,1.58,B,1.29,B,1.06,B,2.55,,40.0,,63.3,,8.94,,6.80,,16.5,,6.14,B,2.91,B,2.12,B
07AA001,1,1,2021,29,1.57,B,,,0.961,B,2.97,,32.6,,61.7,,8.70,,6.32,,14.4,,5.78,B,2.87,B,2.11,B
07AA001,1,1,2021,30,1.55,B,,,0.832,B,4.60,,34.2,,56.9,,8.58,,6.01,,13.9,,3.81,B,2.81,B,2.09,B
07AA001,1,1,2021,31,1.53,B,,,1.11,B,,,42.5,,,,8.51,,9.21,,,,3.70,B,,,2.07,B
07AA001,1,1,2022,01,2.05,B,1.40,B,1.07,B,1.24,B,2.97,,23.0,,64.8,,21.7,,8.26,,4.00,,2.62,,1.68,B
07AA001,1,1,2022,02,2.03,B,1.38,B,1.07,B,1.26,B,3.28,,29.4,,67.3,,25.0,,7.58,,3.90,,2.37,B,1.66,B
07AA001,1,1,2022,03,2.01,B,1.36,B,1.07,B,1.29,B,4.09,,32.7,,68.5,,21.2,,7.15,,3.84,,1.39,B,1.63,B
07AA001,1,1,2022,04,1.99,B,1.34,B,1.06,B,1.31,B,5.57,,35.9,,69.9,,30.6,,6.90,,3.84,,2.03,B,1.61,B
07AA001,1,1,2022,05,1.96,B,1.32,B,1.06,B,1.34,B,6.77,,43.2,,79.3,,25.3,,8.29,,3.73,,2.06,B,1.58,B
07AA001,1,1,2022,06,1.94,B,1.30,B,1.05,B,1.38,B,8.33,,50.6,,73.7,,19.6,,7.13,,3.66,,1.79,B,1.56,B
07AA001,1,1,2022,07,1.91,B,1.28,B,1.04,B,1.42,B,9.65,,57.9,,63.5,,17.3,,6.67,,3.52,,1.92,B,1.53,B
07AA001,1,1,2022,08,1.88,B,1.27,B,1.04,B,1.44,B,8.72,,59.0,,66.8,,16.5,,6.07,,3.43,,2.02,B,1.51,B
07AA001,1,1,2022,09,1.86,B,1.26,B,1.03,B,1.43,B,7.75,,57.1,,65.8,,15.3,,5.54,,3.35,,2.18,B,1.49,B
07AA001,1,1,2022,10,1.84,B,1.24,B,1.02,B,1.29,B,7.05,,59.2,,53.4,,14.3,,5.22,,3.28,,2.30,B,1.47,B
07AA001,1,1,2022,11,1.82,B,1.22,B,1.02,B,1.08,B,6.67,,62.6,,49.1,,14.2,,5.08,,3.83,,2.37,B,1.44,B
07AA001,1,1,2022,12,1.81,B,1.21,B,1.01,B,0.912,B,6.42,,58.2,,54.6,,14.1,,4.92,,3.41,,2.39,B,1.42,B
07AA001,1,1,2022,13,1.80,B,1.19,B,1.01,B,1.01,B,6.37,,51.2,,59.1,,13.0,,4.81,,3.19,,2.37,B,1.40,B
07AA001,1,1,2022,14,1.78,B,1.18,B,1.00,B,1.38,B,6.28,,51.3,,48.5,,12.6,,4.68,,3.13,,2.31,B,1.38,B
07AA001,1,1,2022,15,1.77,B,1.16,B,0.998,B,1.54,B,6.14,,54.6,,41.7,,11.6,,5.47,,3.03,,2.22,B,1.36,B
07AA001,1,1,2022,16,1.75,B,1.13,B,0.994,B,1.57,B,6.69,,56.1,,42.1,,10.8,,6.35,,2.93,,2.14,B,1.35,B
07AA001,1,1,2022,17,1.72,B,1.11,B,0.988,B,1.54,B,9.65,,60.1,,40.0,,10.5,,7.21,,2.85,,2.08,B,1.34,B
07AA001,1,1,2022,18,1.69,B,1.09,B,0.981,B,1.55,B,9.04,,57.7,,36.8,,9.99,,6.29,,2.77,,2.06,B,1.33,B
07AA001,1,1,2022,19,1.67,B,1.07,B,0.975,B,1.65,,8.15,,56.0,,35.4,,9.80,,5.68,,2.70,,2.10,B,1.32,B
07AA001,1,1,2022,20,1.64,B,1.06,B,0.973,B,1.61,,7.34,,57.5,,33.7,,9.99,,5.57,,2.78,,2.14,B,1.31,B
07AA001,1,1,2022,21,1.62,B,1.05,B,0.982,B,1.62,,6.87,,61.1,,31.0,,9.75,,5.08,,2.86,,2.14,B,1.30,B
07AA001,1,1,2022,22,1.60,B,1.05,B,1.01,B,1.71,,6.94,,72.7,,30.1,,9.20,,4.78,,2.60,,2.13,B,1.29,B
07AA001,1,1,2022,23,1.57,B,1.05,B,1.03,B,1.82,,8.22,,76.6,,27.8,,9.04,,4.53,,2.56,,2.10,B,1.28,B
07AA001,1,1,2022,24,1.55,B,1.06,B,1.04,B,1.99,,9.66,,59.8,,26.6,,8.64,,4.40,,2.53,,2.04,B,1.28,B
07AA001,1,1,2022,25,1.53,B,1.06,B,1.06,B,2.31,,10.4,,46.1,,25.5,,8.30,,4.22,,2.57,,1.98,B,1.27,B
07AA001,1,1,2022,26,1.51,B,1.07,B,1.10,B,2.65,,12.9,,47.1,,24.6,,8.25,,4.14,,2.47,,1.92,B,1.26,B
07AA001,1,1,2022,27,1.49,B,1.07,B,1.13,B,2.70,,16.2,,55.1,,24.3,,12.1,,4.13,,2.49,,1.85,B,1.25,B
07AA001,1,1,2022,28,1.47,B,1.07,B,1.17,B,2.68,,19.3,,65.8,,24.7,,10.5,,4.03,,2.61,,1.79,B,1.24,B
07AA001,1,1,2022,29,1.46,B,,,1.20,B,2.65,,19.1,,78.4,,24.9,,8.61,,3.98,,2.63,,1.74,B,1.23,B
07AA001,1,1,2022,30,1.44,B,,,1.22,B,2.71,,17.4,,70.1,,23.1,,8.25,,4.21,,2.68,,1.71,B,1.22,B
07AA001,1,1,2022,31,1.42,B,,,1.23,B,,,19.6,,,,21.8,,8.09,,,,2.71,,,,1.21,B
07AA001,1,1,2023,01,1.20,B,0.822,B,0.662,B,0.523,B,5.05,,20.9,,24.7,,6.88,,7.40,E,5.27,,3.09,B,1.26,B
07AA001,1,1,2023,02,1.20,B,0.830,B,0.661,B,0.490,B,10.4,,19.0,,25.1,,6.61,,7.33,E,5.00,,3.21,B,1.37,B
07AA001,1,1,2023,03,1.19,B,0.833,B,0.661,B,0.447,B,20.0,,18.4,,19.9,,6.38,,6.82,E,5.02,,3.19,B,1.54,B
07AA001,1,1,2023,04,1.18,B,0.833,B,0.659,B,0.437,B,29.7,,19.0,,17.3,,6.20,,6.26,E,5.18,,3.13,B,1.64,B
07AA001,1,1,2023,05,1.17,B,0.835,B,0.652,B,0.369,B,39.9,,19.3,,15.5,,6.02,,5.76,E,4.88,,3.03,B,1.68,B
07AA001,1,1,2023,06,1.16,B,0.837,B,0.645,B,0.441,B,44.5,,16.9,,14.8,,5.97,,5.71,E,4.48,,2.93,B,1.68,B
07AA001,1,1,2023,07,1.15,B,0.836,B,0.636,B,0.505,B,39.1,,14.9,,13.8,,6.01,,5.72,E,4.33,,2.85,B,1.68,B
07AA001,1,1,2023,08,1.15,B,0.833,B,0.627,B,0.538,B,34.8,,14.5,,13.5,,7.24,,5.30,E,4.17,,2.78,B,1.64,B
07AA001,1,1,2023,09,1.14,B,0.829,B,0.618,B,0.570,B,27.0,,15.4,,13.1,,8.60,,5.10,E,4.07,,2.73,B,1.60,B
07AA001,1,1,2023,10,1.13,B,0.828,B,0.610,B,0.595,B,25.6,,17.2,,12.7,,11.4,,5.02,E,4.25,,2.70,B,1.62,B
07AA001,1,1,2023,11,1.12,B,0.828,B,0.606,B,0.607,B,26.6,,17.1,,13.0,,9.35,,5.19,E,4.88,,2.70,B,1.61,B
07AA001,1,1,2023,12,1.11,B,0.824,B,0.600,B,0.614,B,28.9,,16.2,,15.9,,7.94,,5.81,E,5.20,,2.70,B,1.50,B
07AA001,1,1,2023,13,1.11,B,0.821,B,0.595,B,0.604,B,33.2,,15.1,,12.9,,7.33,,5.81,A,4.65,,2.70,B,1.55,B
07AA001,1,1,2023,14,1.10,B,0.821,B,0.590,B,0.587,B,40.1,,20.0,,12.7,,7.15,,5.21,,4.40,,2.42,B,1.65,B
07AA001,1,1,2023,15,1.09,B,0.815,B,0.586,B,0.601,B,50.8,,17.1,,11.6,,7.15,,4.76,,4.20,,1.74,B,1.69,B
07AA001,1,1,2023,16,1.08,B,0.802,B,0.582,B,0.721,B,56.6,,13.4,,12.0,,7.07,,4.48,,4.09,,1.28,B,1.71,B
07AA001,1,1,2023,17,1.07,B,0.785,B,0.578,B,0.813,B,54.8,,13.7,,12.2,,6.91,,4.25,,4.93,,1.51,B,1.71,B
07AA001,1,1,2023,18,1.07,B,0.767,B,0.575,B,0.726,B,45.9,,16.6,,11.9,,8.80,,4.32,,5.43,,1.71,B,1.71,B
07AA001,1,1,2023,19,1.06,B,0.747,B,0.572,B,0.725,B,54.4,,23.3,,10.3,,10.7,,4.37,,6.48,,1.82,B,1.69,B
07AA001,1,1,2023,20,1.05,B,0.727,B,0.569,B,0.782,B,54.0,,35.4,,9.53,,7.87,,4.49,,8.47,,1.87,B,1.67,B
07AA001,1,1,2023,21,1.04,B,0.709,B,0.566,B,0.785,B,50.1,,31.0,,9.38,,6.82,,4.64,,6.80,,1.85,B,1.66,B
07AA001,1,1,2023,22,1.03,B,0.697,B,0.563,B,0.799,,47.2,,31.3,,9.34,,6.44,,4.21,,5.82,,1.75,B,1.65,B
07AA001,1,1,2023,23,1.02,B,0.696,B,0.559,B,0.802,,51.2,,39.8,,8.88,,7.59,,4.05,,5.19,,1.60,B,1.59,B
07AA001,1,1,2023,24,1.01,B,0.696,B,0.556,B,0.831,,41.3,,46.3,,8.51,,8.83,,5.07,,3.97,B,1.53,B,0.970,B
07AA001,1,1,2023,25,0.998,B,0.693,B,0.553,B,0.936,,32.5,,45.8,,8.89,,8.44,,4.75,,2.83,B,1.58,B,1.28,B
07AA001,1,1,2023,26,0.934,B,0.684,B,0.550,B,1.02,,28.9,,41.3,,8.12,,7.37,,5.56,,2.81,B,1.62,B,1.64,B
07AA001,1,1,2023,27,0.832,B,0.674,B,0.547,B,1.07,,28.3,,36.1,,8.08,,6.77,,5.72,,3.21,B,1.56,B,1.62,B
07AA001,1,1,2023,28,0.771,B,0.666,B,0.544,B,1.25,,28.4,,31.3,,8.38,,6.42,,5.11,,3.05,B,1.45,B,1.58,B
07AA001,1,1,2023,29,0.772,B,,,0.541,B,2.04,,27.3,,29.2,,7.79,,6.18,,5.45,,2.66,B,1.44,B,1.56,B
07AA001,1,1,2023,30,0.790,B,,,0.536,B,2.97,,25.8,,28.0,,7.50,,6.00,E,5.70,,3.15,B,1.41,B,1.54,B
07AA001,1,1,2023,31,0.807,B,,,0.531,B,,,23.6,,,,7.26,,6.77,E,,,3.17,B,,,1.51,B
07AA001,2,8,2012,01,0.488,,0.520,,0.457,,0.432,,0.992,,1.448,,1.913,,1.235,,0.865,,0.726,,0.684,,0.587,
07AA001,2,8,2012,02,0.526,,0.509,,0.454,,0.439,,0.979,,1.586,,1.871,,1.288,,0.817,,0.949,A,0.681,,0.592,
07AA001,2,8,2012,03,0.551,,0.502,,0.453,,0.446,,0.963,,1.676,,1.908,,1.203,,0.788,,0.847,,0.672,,0.599,
07AA001,2,8,2012,04,0.550,,0.498,,0.453,,0.444,,0.937,,1.530,,1.975,,1.159,,0.782,,0.791,,0.669,,0.601,
07AA001,2,8,2012,05,0.544,,0.493,,0.456,,0.436,,0.927,,1.743,,1.749,,1.173,,0.785,,0.764,,0.741,,0.596,
07AA001,2,8,2012,06,0.535,,0.493,,0.454,,0.441,,0.903,,2.633,,1.599,,1.184,,0.815,,0.760,,0.767,,0.590,
07AA001,2,8,2012,07,0.529,,0.500,,0.451,,0.481,,0.901,,3.001,,1.599,,1.207,,0.781,,0.753,,0.729,,0.583,
07AA001,2,8,2012,08,0.523,,0.494,,0.448,,0.490,,0.947,,2.455,,1.722,A,1.163,,0.772,,0.754,,0.717,,0.580,
07AA001,2,8,2012,09,0.523,,0.485,,0.444,,0.469,,1.065,,2.260,,1.842,,1.186,,0.771,,0.740,,0.734,,0.560,
07AA001,2,8,2012,10,0.512,,0.480,,0.442,,0.472,,1.022,,2.232,,1.867,,1.102,,0.779,,0.724,,0.554,,0.589,
07AA001,2,8,2012,11,0.457,,0.476,,0.443,,0.485,,0.963,,2.074,,1.879,,1.050,,0.787,,0.707,,0.574,,0.592,
07AA001,2,8,2012,12,0.501,,0.484,,0.441,,0.489,,0.931,,2.141,,1.809,,1.014,,0.764,,0.714,,0.649,,0.586,
07AA001,2,8,2012,13,0.519,,0.486,,0.443,,0.516,,0.964,,2.225,,1.744,,0.994,,0.754,,0.748,,0.670,,0.580,
07AA001,2,8,2012,14,0.522,,0.476,,0.437,,0.522,,1.100,,2.307,,1.690,,0.998,,0.741,,0.761,,0.661,,0.578,
07AA001,2,8,2012,15,0.510,,0.469,,0.443,,0.532,,1.215,,2.094,,1.622,,0.997,,0.728,,0.944,,0.647,,0.566,
07AA001,2,8,2012,16,0.525,,0.469,,0.443,A,0.516,A,1.407,,1.956,,1.593,,0.951,,0.717,,0.936,,0.639,,0.589,
07AA001,2,8,2012,17,0.580,,0.474,,0.444,,0.522,,1.416,,2.417,,1.567,,0.926,,0.708,,0.859,A,0.630,,0.591,A
07AA001,2,8,2012,18,0.613,,0.472,,0.442,,0.524,,1.259,,2.454,,1.671,,0.913,,0.700,,0.809,,0.633,,0.590,
07AA001,2,8,2012,19,0.623,,0.473,,0.431,,0.534,A,1.147,,2.237,,1.555,,0.913,,0.695,,0.799,,0.625,,0.591,
